"eventVersion","userIdentity__type","userIdentity__principalId","userIdentity__arn","userIdentity__accountId","userIdentity__accessKeyId","userIdentity__userName","userIdentity__invokedBy","userIdentity__sessionContext__attributes__mfaAuthenticated","userIdentity__sessionContext__attributes__creationDate","eventTime","eventSource","eventName","awsRegion","sourceIPAddress","userAgent","requestParameters__X-Amz-Date","requestParameters__list-type","requestParameters__name","requestParameters__eventCategory","requestParameters__lookupAttributes__attributeKey","requestParameters__lookupAttributes__attributeValue","requestParameters__maxResults","requestParameters__encryptionContext__aws:lambda:FunctionArn","requestParameters__encryptionAlgorithm","requestParameters__includeShadowTrails","requestParameters__groupName","requestParameters__userName","requestParameters__policyArn","requestParameters__maxItems","requestParameters","responseElements__ConsoleLogin","additionalEventData__LoginTo","additionalEventData__MobileVersion","additionalEventData__MFAUsed","requestParameters__aggregateField","requestParameters__filter__eventStatusCodes__001","requestParameters__filter__eventStatusCodes__002","requestParameters__filter__startTimes__from","requestParameters__durationSeconds","responseElements__credentials__accessKeyId","responseElements__credentials__expiration","responseElements__credentials__sessionToken","requestParameters__bucket__-","errorCode","errorMessage","requestParameters__policyStatus__-","requestParameters__encryption__-","requestParameters__publicAccessBlock__-","requestParameters__host__-","requestParameters__policy__-","requestParameters__maxResults__-","requestParameters__bucketName","requestParameters__X-Amz-Algorithm","requestParameters__response-content-disposition","requestParameters__X-Amz-SignedHeaders","requestParameters__max-keys","requestParameters__fetch-owner","requestParameters__prefix","requestParameters__delimiter","requestParameters__Host","requestParameters__X-Amz-Expires","requestParameters__versions","requestParameters__acl","requestParameters__x-amz-acl","requestParameters__x-amz-server-side-encryption","requestParameters__key","responseElements__x-amz-server-side-encryption","requestParameters__bucketPolicy__Version","requestParameters__bucketPolicy__Statement__Sid","requestParameters__bucketPolicy__Statement__Effect","requestParameters__bucketPolicy__Statement__Principal__Service","requestParameters__bucketPolicy__Statement__Action","requestParameters__bucketPolicy__Statement__Resource","requestParameters__bucketPolicy__Statement__Condition__StringEquals__s3:x-amz-acl","requestParameters__versioning__-","requestParameters__acl__-","responseElements","additionalEventData__SignatureVersion","additionalEventData__CipherSuite","additionalEventData__bytesTransferredIn","additionalEventData__SSEApplied","additionalEventData__AuthenticationMethod","additionalEventData__x-amz-id-2","additionalEventData__bytesTransferredOut","additionalEventData__vpcEndpointId","requestID","eventID","readOnly","resources__accountId","resources__type","resources__ARNPrefix","resources__ARN","eventType","managementEvent","recipientAccountId","sharedEventID","vpcEndpointId","eventCategory"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383178746571","AWS::S3::Bucket","","arn:aws:s3:::ct-udacity-logs","","","","","",""
"1.07","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:43:24Z","s3.amazonaws.com","ListObjects","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ct-udacity-logs","","","","300","true","AWSLogs/383178746571/CloudTrail/","/","s3.amazonaws.com","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","0.0","","AuthHeader","Ae17aYetrdpxignZgo42F58uc5LbY/fl9kGFM+GZ5qr9CmK7BarDEc4kDiOoRZPLPG8mscGDXJA=","618.0","","4701CFFF8077E49A","9ef74cc6-2996-4599-8d04-2a5919c0762e","True","","AWS::S3::Object","arn:aws:s3:::ct-udacity-logs/AWSLogs/383178746571/CloudTrail/","","AwsApiCall","False","383178746571","","vpce-f40dc59d","Data"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383178746571","AWS::S3::Bucket","","arn:aws:s3:::ct-udacity-logs","","","","","",""
"1.07","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:43:27Z","s3.amazonaws.com","ListObjects","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ct-udacity-logs","","","","300","true","AWSLogs/383178746571/CloudTrail/us-east-1/2020/","/","s3.amazonaws.com","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","0.0","","AuthHeader","tWbWoqqRFADr3x2U07SZc37sGE/lOhLBsw+FO1pu/M3uTMZodBlvHrW/qaGOdaM6/sxmUKTDKG8=","416.0","","E7D755C4D50B4BA2","1f09b95b-a990-4c77-a5b2-f83596e91efc","True","","AWS::S3::Object","arn:aws:s3:::ct-udacity-logs/AWSLogs/383178746571/CloudTrail/us-east-1/2020/","","AwsApiCall","False","383178746571","","vpce-f40dc59d","Data"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383178746571","AWS::S3::Bucket","","arn:aws:s3:::ct-udacity-logs","","","","","",""
"1.07","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:43:26Z","s3.amazonaws.com","ListObjects","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ct-udacity-logs","","","","300","true","AWSLogs/383178746571/CloudTrail/us-east-1/","/","s3.amazonaws.com","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","0.0","","AuthHeader","4L0voo7Um2BhUWBE9Ncrz0dN7/9eA/IwuT6dge17WDEt42oGH+QGET/KafmUxN8LsQbsXXXOnpk=","408.0","","83FA9F39D753AFED","62476ba4-f918-41b1-93f8-58be3b535ffa","True","","AWS::S3::Object","arn:aws:s3:::ct-udacity-logs/AWSLogs/383178746571/CloudTrail/us-east-1/","","AwsApiCall","False","383178746571","","vpce-f40dc59d","Data"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383178746571","AWS::S3::Bucket","","arn:aws:s3:::ct-udacity-logs","","","","","",""
"1.07","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:43:28Z","s3.amazonaws.com","ListObjects","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ct-udacity-logs","","","","300","true","AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/","/","s3.amazonaws.com","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","0.0","","AuthHeader","72yMPguRIpW2iZxkie9MjQnX5OCF5tq/ctKFM7cFPQnrSRhGG5NPUJKJ95YM68NyyxcI421KD84=","422.0","","E29897DA93A5E668","32cab6b8-dbaf-4e3d-a9ae-079bf8740a21","True","","AWS::S3::Object","arn:aws:s3:::ct-udacity-logs/AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/","","AwsApiCall","False","383178746571","","vpce-f40dc59d","Data"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383178746571","AWS::S3::Bucket","","arn:aws:s3:::ct-udacity-logs","","","","","",""
"1.07","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:43:30Z","s3.amazonaws.com","ListObjects","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ct-udacity-logs","","","","300","true","AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/15/","/","s3.amazonaws.com","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","0.0","","AuthHeader","xRgcDJJEDnRvxoS9Kf1xB4Vnx8xCSBrcGQZlDtBkS1ba0NBUc94Is+/A2vWqeJ1U4HZPI7zHESQ=","1609.0","","4385A9A29373BF1E","db128642-caaf-4367-9662-a440224244a2","True","","AWS::S3::Object","arn:aws:s3:::ct-udacity-logs/AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/15/","","AwsApiCall","False","383178746571","","vpce-f40dc59d","Data"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383178746571","AWS::S3::Bucket","","arn:aws:s3:::ct-udacity-logs","","","","","",""
"1.07","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFXCSPNBJ4","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:43:38Z","dynamodb.amazonaws.com","ListTables","us-east-1","191.89.101.45","console.amazonaws.com","","","","","","","","","","","","","","","null","","","","","","","","","","","","","","AccessDenied","User: arn:aws:iam::383178746571:user/CloudTrail is not authorized to perform: dynamodb:ListTables on resource: arn:aws:dynamodb:us-east-1:383178746571:table/*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","","","","","","","","","DAAOACAFSKIRD9E705JSEG22A3VV4KQNSO5AEMVJF66Q9ASUAAJG","b7f18b13-612b-447e-957a-553a0fc40b48","True","","","","","AwsApiCall","True","383178746571","","","Management"
"1.07","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFXCSPNBJ4","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:43:39Z","dynamodb.amazonaws.com","ListTables","us-east-1","191.89.101.45","console.amazonaws.com","","","","","","","","","","","","","","","null","","","","","","","","","","","","","","AccessDenied","User: arn:aws:iam::383178746571:user/CloudTrail is not authorized to perform: dynamodb:ListTables on resource: arn:aws:dynamodb:us-east-1:383178746571:table/*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","","","","","","","","","OBN582PEPCLM8FIE30U88HV0FNVV4KQNSO5AEMVJF66Q9ASUAAJG","baab99cc-6950-4feb-8a33-295a9e2ca127","True","","","","","AwsApiCall","True","383178746571","","","Management"
"1.07","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:43:47Z","s3.amazonaws.com","ListObjects","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ct-udacity-logs","","","","300","true","AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/15/","/","s3.amazonaws.com","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","0.0","","AuthHeader","DV+tVw4ZNtgk1tSAzhx8bEU5ToBhXaD3NLT6QkW4QKTbrFDZ21ElgB35DLzVVxQDZlrgqSoLgtU=","1609.0","","741D34187251F18B","5c3ea07e-ec34-48c2-99ad-020f4a88be8b","True","","AWS::S3::Object","arn:aws:s3:::ct-udacity-logs/AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/15/","","AwsApiCall","False","383178746571","","vpce-f40dc59d","Data"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383178746571","AWS::S3::Bucket","","arn:aws:s3:::ct-udacity-logs","","","","","",""
"1.07","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:43:48Z","s3.amazonaws.com","ListObjects","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ct-udacity-logs","","","","300","true","AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/15/","/","s3.amazonaws.com","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","0.0","","AuthHeader","f2rlsAo2AVDR3FOs2bCWil64yttvHJkumNoWw0zABpVCkpyRDG9eR+XJv9HOJ3qm+tR7Owuud5w=","1609.0","","2AFE1FC97A0C5CAC","78902939-d3df-4e7d-b7f0-ad570a6fd7e7","True","","AWS::S3::Object","arn:aws:s3:::ct-udacity-logs/AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/15/","","AwsApiCall","False","383178746571","","vpce-f40dc59d","Data"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383178746571","AWS::S3::Bucket","","arn:aws:s3:::ct-udacity-logs","","","","","",""
"1.07","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:43:49Z","s3.amazonaws.com","ListObjects","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ct-udacity-logs","","","","300","true","AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/15/","/","s3.amazonaws.com","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","0.0","","AuthHeader","wPfhJInp0Bb6SLaT7dH5lRyBarHBg9qdSrkW1aOBvyWm8Y/iGcP44JFwa+RRySfNgme8tx5Sbng=","1609.0","","E84B6D033DCB4B82","bcb658dd-a37d-4214-9554-b3fb26757cb9","True","","AWS::S3::Object","arn:aws:s3:::ct-udacity-logs/AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/15/","","AwsApiCall","False","383178746571","","vpce-f40dc59d","Data"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383178746571","AWS::S3::Bucket","","arn:aws:s3:::ct-udacity-logs","","","","","",""
"1.07","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:43:49Z","s3.amazonaws.com","ListObjects","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ct-udacity-logs","","","","300","true","AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/15/","/","s3.amazonaws.com","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","0.0","","AuthHeader","CMiLXAQqXLkrVl+Y011icMxpuQpgXqF6okInaEqJJRiX2K9nFGxsVb4IiMqLqadNm7c+Ld+OeIU=","1609.0","","3A32C06E711737B2","84c260de-27af-438d-a56a-1b2070836be4","True","","AWS::S3::Object","arn:aws:s3:::ct-udacity-logs/AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/15/","","AwsApiCall","False","383178746571","","vpce-f40dc59d","Data"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383178746571","AWS::S3::Bucket","","arn:aws:s3:::ct-udacity-logs","","","","","",""
"1.07","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:43:58Z","s3.amazonaws.com","GetObjectAcl","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","","","","ct-udacity-logs","","","","","","","","ct-udacity-logs.s3.us-east-1.amazonaws.com","","","","","","AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/15/383178746571_CloudTrail_us-east-1_20200715T2030Z_Qs1mbCgIl9UxZN5E.json.gz","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","0.0","","AuthHeader","Jmmwuz32QZec61rHsjyzjFW1EPhCoKg2wwNvsp8ranDLMWNRHC07ljIc9aGn/BdMyefZK7BXmWY=","243.0","","5275289C559D6956","fa4b4d69-5ebc-4236-964e-d04a00f0abb0","True","","AWS::S3::Object","","arn:aws:s3:::ct-udacity-logs/AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/15/383178746571_CloudTrail_us-east-1_20200715T2030Z_Qs1mbCgIl9UxZN5E.json.gz","AwsApiCall","False","383178746571","","vpce-f40dc59d","Data"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383178746571","AWS::S3::Bucket","","arn:aws:s3:::ct-udacity-logs","","","","","",""
"1.07","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:43:58Z","s3.amazonaws.com","GetObjectAcl","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","","","","ct-udacity-logs","","","","","","","","ct-udacity-logs.s3.us-east-1.amazonaws.com","","","","","","AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/15/383178746571_CloudTrail_us-east-1_20200715T2035Z_7s288HaLpaPrYbql.json.gz","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","0.0","","AuthHeader","47Kqdrz2YnzDKuxb1mIQBQ6Eh1eQ37+Et7plpIH9+o9KiMsa/cci26kEJogrtcs+la+dZwcetj0=","243.0","","67827D9D16872494","2970f04e-cdc0-4861-9299-5a41e53e9634","True","","AWS::S3::Object","","arn:aws:s3:::ct-udacity-logs/AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/15/383178746571_CloudTrail_us-east-1_20200715T2035Z_7s288HaLpaPrYbql.json.gz","AwsApiCall","False","383178746571","","vpce-f40dc59d","Data"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383178746571","AWS::S3::Bucket","","arn:aws:s3:::ct-udacity-logs","","","","","",""
"1.07","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:43:58Z","s3.amazonaws.com","GetObjectAcl","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","","","","ct-udacity-logs","","","","","","","","ct-udacity-logs.s3.us-east-1.amazonaws.com","","","","","","AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/15/383178746571_CloudTrail_us-east-1_20200715T2035Z_qFydVXpxH1wAO4Zm.json.gz","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","0.0","","AuthHeader","hc9gZwGWCAIKc4Hc8UmWL5iuezNGw3obY8UBWcMsyAt8JpqKiNvEPU6WyhOCh3d4RsbJwA3tEmo=","243.0","","108607CD291A5332","6229c6f1-ac1d-4d2c-acff-03301575b3ff","True","","AWS::S3::Object","","arn:aws:s3:::ct-udacity-logs/AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/15/383178746571_CloudTrail_us-east-1_20200715T2035Z_qFydVXpxH1wAO4Zm.json.gz","AwsApiCall","False","383178746571","","vpce-f40dc59d","Data"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383178746571","AWS::S3::Bucket","","arn:aws:s3:::ct-udacity-logs","","","","","",""
"1.07","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFXCSPNBJ4","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:43:38Z","dynamodb.amazonaws.com","DescribeReservedCapacity","us-east-1","191.89.101.45","console.amazonaws.com","","","","","","","","","","","","","","","null","","","","","","","","","","","","","","AccessDenied","User: arn:aws:iam::383178746571:user/CloudTrail is not authorized to perform: dynamodb:DescribeReservedCapacity on resource: *","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","","","","","","","","","ORBEH6PO5PM88E44VLOSANKA7RVV4KQNSO5AEMVJF66Q9ASUAAJG","6363aa75-039d-4b43-a32f-d9bb2e215c6f","True","","","","","AwsApiCall","True","383178746571","","","Management"
"1.07","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:43:58Z","s3.amazonaws.com","GetObjectAcl","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","","","","ct-udacity-logs","","","","","","","","ct-udacity-logs.s3.us-east-1.amazonaws.com","","","","","","AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/15/383178746571_CloudTrail_us-east-1_20200715T2030Z_lFOBkT0NazfreLNd.json.gz","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","0.0","","AuthHeader","Kmb7FCTc/Uvs1PQw9Wq7QLrtSeMhT6E62iWWaQrzqLdwIZtagjsYAy3sUZW/3ym+YUJncS8ldcc=","243.0","","395B5FF56D6BB83D","21cf4850-a336-4231-958f-c965d308a8ab","True","","AWS::S3::Object","","arn:aws:s3:::ct-udacity-logs/AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/15/383178746571_CloudTrail_us-east-1_20200715T2030Z_lFOBkT0NazfreLNd.json.gz","AwsApiCall","False","383178746571","","vpce-f40dc59d","Data"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383178746571","AWS::S3::Bucket","","arn:aws:s3:::ct-udacity-logs","","","","","",""
"1.07","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:44:06Z","s3.amazonaws.com","ListObjectVersions","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","","","","ct-udacity-logs","","","","","","AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/15/383178746571_CloudTrail_us-east-1_20200715T2030Z_Qs1mbCgIl9UxZN5E.json.gz","","s3.amazonaws.com","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","0.0","","AuthHeader","gllsVlrTs5batGfQsX4tmxf/m/tCeoYM2BIZBo3pw237rwi44cnxqITx3T5Df2YrkcbilPfnLEQ=","243.0","","519C1D71068D2377","ea96fa8c-c3dd-4cc2-adbd-17c31d94f2a8","True","","AWS::S3::Object","arn:aws:s3:::ct-udacity-logs/AWSLogs/383178746571/CloudTrail/us-east-1/2020/07/15/383178746571_CloudTrail_us-east-1_20200715T2030Z_Qs1mbCgIl9UxZN5E.json.gz","","AwsApiCall","False","383178746571","","vpce-f40dc59d","Data"
